RecordId,Y
300301,0.0326198187925688
300302,4.2318146914195355e-09
300303,1.017713634271441e-05
300304,0.00010727159174910886
300305,1.7246681208283152e-05
300306,8.057588084276477e-09
300307,5.715905482296824e-06
300308,4.951007447086789e-05
300309,7.97218998005625e-09
300310,4.1281024753129834e-09
300311,0.00011925752419880715
300312,5.437331214004215e-09
300313,4.876314463797769e-07
300314,1.044848287946622e-09
300315,0.16543116054555368
300316,4.326352151921828e-08
300317,1.0
300318,0.9222326223723998
300319,9.49880673942188e-08
300320,2.67546340888755e-06
300321,1.3102416174601145e-05
300322,1.070736154899592e-08
300323,1.0
300324,2.6020077988334952e-05
300325,6.451126791948294e-05
300326,5.8257555739834825e-09
300327,0.005699481588871816
300328,4.174821147095216e-08
300329,1.5317520220094176e-10
300330,0.00011534026137566428
300331,0.10696107397515132
300332,7.092536315755563e-09
300333,3.099971657734245e-09
300334,1.043466011012332e-07
300335,1.4502381983028303e-05
300336,0.0010054384972100936
300337,5.235068456039934e-06
300338,7.60860194952216e-07
300339,9.318723232465542e-05
300340,4.1165960014526145e-08
300341,3.594803465954519e-08
300342,0.0003861100270706426
300343,0.0006196395020509375
300344,4.1479318802519086e-07
300345,2.8757269228873802e-08
300346,5.430220335715964e-07
300347,1.0484749197164306e-06
300348,0.0001022300281086529
300349,1.0534027860067022e-06
300350,5.067677637908279e-05
300351,1.6195094448954843e-09
300352,2.3029738888193264e-05
300353,8.099031589362877e-06
300354,5.329342569391724e-06
300355,5.150380763665862e-05
300356,3.4803581802435644e-08
300357,0.35368461576776744
300358,0.992345483963663
300359,1.4735279807274935e-05
300360,6.954327948754741e-08
300361,1.4684034149681644e-08
300362,6.635397862264199e-07
300363,2.4234191006674473e-06
300364,2.178336340037979e-08
300365,3.394001271289394e-08
300366,9.623054116921836e-08
300367,1.0714713463011685e-07
300368,1.9517864465285603e-08
300369,3.522528859117545e-09
300370,4.90947677587192e-05
300371,3.6026581497626064e-08
300372,3.65505356262972e-09
300373,3.0773169118716074e-09
300374,3.423225538182906e-10
300375,0.000290341607316798
300376,1.2037888928293382e-07
300377,0.18161698267321755
300378,1.5103592008767195e-09
300379,1.918587688412991e-07
300380,1.5922209415890648e-08
300381,1.3983265664188868e-06
300382,0.0020034065675891715
300383,8.776040524638889e-07
300384,2.0260468899771837e-07
300385,1.4542476823219417e-06
300386,9.958634143578709e-08
300387,4.166244823875125e-06
300388,2.069863415381711e-09
300389,1.7575655939507085e-07
300390,4.818419379935941e-06
300391,0.9995816381588467
300392,0.989164103937306
300393,2.7398516236892207e-06
300394,0.006156807194375458
300395,4.22060351686317e-06
300396,2.9373785387456615e-07
300397,0.8788981039926994
300398,0.9995967626411505
300399,7.736430018589787e-05
300400,1.3303045677873855e-06
300401,5.743406225387903e-07
300402,9.605895827913596e-08
300403,6.796346682722481e-05
300404,0.4391830944522571
300405,1.492235463951969e-08
300406,0.08391898708166474
300407,1.8979234718971624e-07
300408,0.0006208868527428859
300409,7.476242771868802e-07
300410,0.025604839416745573
300411,0.4128078847776722
300412,2.736413860491209e-07
300413,1.9664684647977075e-05
300414,8.930367339428226e-08
300415,3.7528826252721903e-06
300416,1.7221404806691864e-08
300417,0.000639772880043833
300418,1.1770277812886881e-08
300419,3.1975981427508656e-07
300420,3.3278136366980293e-06
300421,1.956077492573567e-08
300422,6.242546783345235e-06
300423,5.861027813604911e-11
300424,7.328128005957245e-08
300425,2.400050425047009e-08
300426,0.9999999999958789
300427,1.3047733633744324e-06
300428,8.037146180756514e-07
300429,7.082428791556233e-08
300430,3.22816570429405e-07
300431,1.8668061868991315e-07
300432,4.1392947686567927e-10
300433,1.6687189897734121e-09
300434,0.09388535922405047
300435,5.573106401525751e-08
300436,5.978556539801088e-08
300437,5.647177198889797e-07
300438,0.09259745783008914
300439,2.863855824599032e-06
300440,1.0
300441,1.6990440010141414e-09
300442,3.3339878072935804e-08
300443,1.8528068779312426e-06
300444,1.4041921637700428e-06
300445,1.1041137000014575e-09
300446,1.8069833125280816e-07
300447,8.590285813849763e-08
300448,8.081465240086721e-07
300449,0.5073149313250985
300450,6.037196197531373e-08
300451,5.786828714703083e-10
300452,9.297031083283413e-07
300453,0.8979178897763097
300454,0.12267332174342836
300455,1.1367839496961386e-05
300456,8.275268591907541e-05
300457,5.357010446186948e-09
300458,0.2620610952533461
300459,4.8150989777061725e-08
300460,5.778547439735263e-07
300461,0.007388190666346244
300462,0.011182825460562243
300463,3.0224957855363116e-08
300464,7.754117005837769e-07
300465,2.686726143740761e-07
300466,1.8915294893343102e-07
300467,3.0654510895038307e-09
300468,7.536332683094122e-08
300469,1.2832762035641484e-08
300470,3.91121330479921e-06
300471,4.877118949280613e-09
300472,3.098601335725385e-08
300473,2.037045490814472e-09
300474,2.3394406057799313e-09
300475,7.853722896552644e-10
300476,9.285303157762733e-06
300477,1.5105081994018384e-08
300478,6.347306325130731e-08
300479,1.4756675274077882e-07
300480,6.626374717473591e-05
300481,5.303378114221523e-10
300482,1.713586431236466e-07
300483,3.0274118527299015e-08
300484,3.0943855330979512e-06
300485,8.839249129511218e-06
300486,1.5038727808171632e-07
300487,9.426871609608132e-10
300488,3.829196626413162e-06
300489,1.2260314654747662e-07
300490,7.288157520777e-05
300491,1.0119969766473208e-06
300492,1.7492882148387993e-06
300493,6.27282614405627e-09
300494,1.9747076059617563e-08
300495,6.5089306693825375e-09
300496,0.1744399888980993
300497,2.1132922469335234e-07
300498,5.099319140452038e-07
300499,1.5095790740834463e-05
300500,3.788401840185052e-07
300501,0.0003642959397167728
300502,1.7609089691405564e-06
300503,7.064617203519607e-05
300504,6.885720723145035e-08
300505,0.12235792905155309
300506,1.4230069752442124e-09
300507,0.0015500357279082922
300508,4.933783881749351e-10
300509,8.527761994392755e-08
300510,1.1484940333697367e-09
300511,0.9994208010199693
300512,8.639506414081062e-08
300513,8.64071615875801e-09
300514,3.268249242767592e-10
300515,6.218216134442911e-08
300516,2.100767086224047e-06
300517,3.767197006644319e-07
300518,4.883291493307249e-07
300519,6.1163212787322516e-09
300520,4.9363209330997984e-08
300521,0.00019870822587149224
300522,0.0012745290720787962
300523,3.0213408066684874e-09
300524,0.013181626095118694
300525,0.5705993606425925
300526,2.5171316752744436e-06
300527,0.007260578753839487
300528,1.2498906151932474e-09
300529,0.0005156886788680952
300530,6.762389459692422e-08
300531,1.5131754073311986e-08
300532,2.0256655354856449e-07
300533,0.4525514219935927
300534,0.19052387263733278
300535,3.521547449436145e-09
300536,0.03039724246299039
300537,4.654095823713339e-11
300538,2.7671269232928026e-09
300539,1.030662631696365e-06
300540,1.0019700828040303e-07
300541,0.00022956318732225594
300542,1.4365520696394047e-06
300543,2.639395757128384e-07
300544,0.0019776057825990037
300545,1.9648773883758274e-06
300546,6.363124451358177e-10
300547,0.9999999999997726
300548,1.222443316095709e-06
300549,3.9712143551716286e-05
300550,5.358941876954457e-07
300551,1.2382651348291519e-09
300552,7.348819387786558e-09
300553,3.930327462115365e-08
300554,2.7518812381332398e-06
300555,1.231988564159313e-09
300556,1.1170429116109723e-08
300557,2.9844517172046143e-07
300558,0.9039650522172001
300559,1.4717963709070688e-07
300560,0.0017293073357994126
300561,7.071615524146102e-08
300562,8.924692394000787e-09
300563,0.7230177248373574
300564,1.8983089568966978e-10
300565,1.2080163219824273e-06
300566,0.4155909536895814
300567,4.820340364119524e-06
300568,5.763716973788008e-06
300569,2.0966184689503765e-08
300570,1.922695615480579e-07
300571,1.470013150907022e-10
300572,2.7165202593465314e-09
300573,2.8631314847602977e-09
300574,0.16605128250554937
300575,7.536477454141523e-10
300576,1.4338917873165725e-05
300577,0.9995695481899549
300578,4.909724390211328e-06
300579,3.6942043301484644e-07
300580,8.935873062493952e-05
300581,1.674679565038037e-07
300582,2.757917165003465e-06
300583,2.0510267961366636e-09
300584,4.2294335579888e-10
300585,4.131784269238734e-09
300586,1.9984907784707779e-10
300587,3.2456509695783536e-09
300588,5.1915094514627455e-05
300589,1.3749983730435684e-08
300590,3.069212534343638e-05
300591,6.278608050289194e-09
300592,0.9996224878878908
300593,6.863654954767744e-10
300594,6.557204775314118e-08
300595,5.160687333193881e-05
300596,4.735404091735888e-07
300597,8.430739420701319e-09
300598,0.8034231823716134
300599,6.882051725310822e-05
300600,2.8048988184875294e-09
300601,8.931673069668837e-10
300602,5.074147935060184e-07
300603,3.934788487649871e-05
300604,3.3497623854015133e-07
300605,1.0863123112500083e-07
300606,2.9917284522662665e-05
300607,5.458399749901266e-06
300608,0.0011231265491226745
300609,1.092187695612067e-06
300610,2.7133846305509677e-07
300611,0.0002900834344809644
300612,3.4296443940562025e-08
300613,2.019489684371517e-07
300614,2.5896716457318932e-05
300615,7.972459011079627e-10
300616,1.4321858631598791e-09
300617,0.00011112755526854304
300618,1.0994340365249954e-08
300619,1.455631225102777e-06
300620,1.92874653731879e-08
300621,6.058619371621365e-06
300622,0.01633538028081398
300623,7.652459524779237e-07
300624,2.2198221110892617e-07
300625,1.645493281091485e-09
300626,4.784268432586376e-07
300627,0.9993018040013162
300628,4.4494088586288277e-08
300629,1.0701292000926736e-06
300630,7.546014714300408e-05
300631,1.2383283893518866e-07
300632,0.9999999997739053
300633,1.6225696710683469e-07
300634,4.435420063612686e-09
300635,6.319490821794178e-08
300636,0.004461085224413898
300637,0.000831309946201669
300638,2.095369532788592e-08
300639,4.96258314338331e-05
300640,1.817979139450657e-08
300641,1.4477210970218062e-07
300642,1.408383472726013e-09
300643,6.041705337474523e-07
300644,2.2404110441435705e-07
300645,8.103274618878848e-07
300646,1.3061574837195777e-05
300647,1.0219548087079977e-07
300648,8.017674241846754e-08
300649,0.0001692196126444834
300650,3.2939823011490004e-08
300651,0.9619112268717108
300652,1.5837713308233397e-05
300653,1.546509392723915e-07
300654,2.1980535818540233e-09
300655,4.6016572634676534e-11
300656,1.3839463421126029e-08
300657,0.0008393102710038915
300658,8.017340900002155e-09
300659,3.123621689959327e-08
300660,9.749739201533978e-08
300661,3.43145424241574e-08
300662,0.0002483494622315481
300663,9.241066304041835e-08
300664,6.929910444671906e-07
300665,1.1898488310928924e-07
300666,1.8607186010043758e-06
300667,1.0925519240483704e-09
300668,0.9025700531672128
300669,6.180731303266205e-07
300670,4.509987569429468e-09
300671,0.0007379015005587576
300672,0.002071276083079131
300673,1.071334708942695e-07
300674,6.624979706243163e-07
300675,0.0026825305927374345
300676,4.752186227722633e-10
300677,6.077043790286862e-09
300678,7.411673578534636e-08
300679,7.26411440922441e-06
300680,1.2711614284845581e-05
300681,4.797017847250162e-06
300682,8.040654112079892e-09
300683,1.1894618025060153e-06
300684,0.003125888434841758
300685,0.000186620793722166
300686,7.337694072955335e-07
300687,2.730101629318933e-08
300688,1.5521124181442945e-06
300689,3.670384025706133e-08
300690,0.0001149456053610883
300691,7.90217739862749e-06
300692,1.1110815064801646e-07
300693,1.352458043375566e-08
300694,7.222083391269855e-06
300695,2.0882726126548368e-08
300696,1.2901045498368714e-08
300697,9.861061079397113e-07
300698,0.12038355656718056
300699,7.564788131931808e-10
300700,9.262411314015427e-06
300701,3.91243512546562e-05
300702,2.2896097361180997e-09
300703,2.0699684022181947e-07
300704,1.145064244984419e-06
300705,2.0856357698550667e-07
300706,1.6565722044226118e-06
300707,3.270603959385247e-05
300708,8.617857656311599e-06
300709,3.686653005116711e-08
300710,0.0008679764984876674
300711,0.0010703332934683374
300712,1.0
300713,1.4344656575539392e-06
300714,5.0837360760030405e-05
300715,9.27130400344448e-08
300716,1.620885569732182e-07
300717,1.0676566832177746e-07
300718,9.000397912375449e-06
300719,3.232356188586461e-08
300720,3.918759661252441e-07
300721,0.6149225667298057
300722,1.7172088869784755e-05
300723,2.422198604769664e-08
300724,0.004901048911771994
300725,4.562704424529008e-07
300726,9.357514852103995e-09
300727,0.9988205408187059
300728,0.002494293263497386
300729,3.0278214374341096e-10
300730,9.797381320579954e-05
300731,2.3309108983740057e-08
300732,4.543377713432074e-09
300733,9.101657576406628e-05
300734,0.00020563838708720827
300735,1.1614762938801096e-08
300736,1.6785167671948106e-05
300737,0.00013510264403742537
300738,9.150184548863177e-10
300739,2.864966080746363e-09
300740,6.951165049215462e-09
300741,5.127686704752157e-08
300742,6.842341691755414e-09
300743,5.3074783707471186e-09
300744,1.8489958202819757e-06
300745,0.0005884600875152827
300746,1.530891446112003e-08
300747,2.7476894791508013e-08
300748,1.7833642490489564e-09
300749,1.2899512336441516e-08
300750,3.6980328278442227e-07
300751,0.00023968628772423416
300752,5.5119847220944874e-05
300753,1.8512644983403838e-09
300754,0.00701574763320256
300755,3.927116688103963e-08
300756,3.5468647571878055e-07
300757,8.148639824200382e-09
300758,1.0033900939972239e-05
300759,5.7040985710270094e-08
300760,4.200691746434505e-09
300761,6.682004386774835e-08
300762,4.731114613490125e-07
300763,3.5700843726417855e-07
300764,3.849217591145636e-06
300765,9.679429539986974e-09
300766,2.6307914358212757e-08
300767,4.8756121084145536e-08
300768,3.2943860057107038e-09
300769,0.9984517156821229
300770,3.123280630453944e-06
300771,6.294613225246245e-09
300772,6.459013915607683e-08
300773,3.0168905117299733e-06
300774,6.811178756630254e-06
300775,0.000543791160814896
300776,5.941351135117937e-09
300777,0.00020650794649981343
300778,2.445439277378293e-07
300779,2.1480406987036483e-08
300780,1.7221247436506764e-06
300781,0.750909118278983
300782,1.2739269609097667e-08
300783,1.0627384199975087e-08
300784,7.2455427462833115e-06
300785,2.8766142359443793e-06
300786,3.744467408631679e-08
300787,5.563614581333331e-09
300788,2.0194578195634403e-07
300789,3.3949879453517215e-07
300790,0.9957998334125211
300791,0.9977913142896891
300792,0.001683101949618777
300793,0.09734058186071401
300794,9.906449184999014e-06
300795,0.0024839433772834087
300796,7.2363746232831065e-09
300797,1.6689541528482998e-05
300798,6.717815948568025e-06
300799,0.999826253319237
300800,3.8856235095444e-07
300801,3.777170208107605e-08
300802,9.895587506897527e-10
300803,0.00885833741185511
300804,0.0058019237784488215
300805,6.768588442354047e-10
300806,1.5736536968165665e-05
300807,8.072853875483119e-08
300808,1.7555351895621007e-10
300809,0.0003678448718252093
300810,1.5898407923214759e-06
300811,5.044801050438532e-10
300812,2.968790995518029e-09
300813,1.0070126050096808e-08
300814,3.3905497301456346e-07
300815,3.3414310708216334e-08
300816,6.677911777403016e-10
300817,8.844443694928334e-06
300818,0.0010899977069243382
300819,0.02589582173107264
300820,2.153715420362727e-06
300821,1.2082619622199239e-08
300822,1.1762536936463925e-07
300823,1.2479607318007214e-07
300824,1.1787543280805663e-07
300825,9.05751749786624e-08
300826,9.582394745920496e-10
300827,2.165869214656146e-07
300828,4.54830115876918e-10
300829,0.02767444462975103
300830,2.6550551038369503e-09
300831,1.9573851327097834e-07
300832,3.1658032394832353e-07
300833,0.00012170334876137588
300834,2.9184258608246248e-08
300835,1.590658593058061e-06
300836,3.373757344608807e-07
300837,1.7700843287967922e-08
300838,2.368569905811988e-08
300839,3.216940271952871e-08
300840,9.604229669089893e-06
300841,0.0005470347172327072
300842,0.00015786145326144533
300843,2.7661931854805402e-08
300844,3.072445211447614e-06
300845,0.00429592306360089
300846,1.8839757526109826e-09
300847,7.128584795643521e-09
300848,1.0273280777691433e-05
300849,1.497383048698096e-07
300850,2.0301202367253465e-06
300851,0.00017128038530438833
300852,3.661108639147602e-07
300853,2.557514202203285e-07
300854,0.007848316828252589
300855,6.022536949718079e-08
300856,1.0584055020061875e-06
300857,6.130443904056569e-06
300858,1.8455362360781347e-08
300859,0.9997175189679207
300860,8.434756960451001e-10
300861,1.2420752759084934e-05
300862,2.0536110119043622e-05
300863,5.5438306987807475e-08
300864,1.764694969898789e-06
300865,7.12674900637759e-10
300866,8.742607749846116e-08
300867,2.1538674742679853e-05
300868,0.0005676617990778526
300869,2.2995465125895997e-08
300870,7.497345101700786e-09
300871,5.897967696482985e-07
300872,0.007989761820456041
300873,1.122540263431822e-09
300874,1.610496840894132e-06
300875,4.283874157061189e-09
300876,2.384910807384285e-09
300877,0.8589054958434262
300878,9.87339229666647e-08
300879,9.333626766546681e-08
300880,0.0009580401180009095
300881,4.5466764048696305e-08
300882,2.5194386737079023e-05
300883,6.225210363831145e-06
300884,3.271223475953822e-08
300885,2.67052411514802e-08
300886,2.5143075798191207e-08
300887,1.319286666342798e-05
300888,8.415902035463182e-08
300889,1.0631306111289052e-10
300890,5.555355662841121e-07
300891,1.3100646816235524e-10
300892,4.379084336222103e-08
300893,1.965520446400793e-09
300894,1.3608105992679983e-08
300895,0.009487011199091762
300896,7.441146029987717e-07
300897,6.596271108299224e-05
300898,5.907156086748215e-07
300899,0.00010787258108283177
300900,2.5200182023083652e-08
300901,2.1643639871726354e-05
300902,2.058950760562457e-07
300903,8.586449091754465e-08
300904,0.997926144916625
300905,2.6382336585003617e-09
300906,0.00013090278814410685
300907,6.361194704302828e-09
300908,4.50515139483309e-09
300909,4.736534621711849e-06
300910,2.6184885094081427e-09
300911,0.29686535578276246
300912,1.1296495849510448e-07
300913,3.2869791339480936e-09
300914,5.6214618217134e-07
300915,5.81421286666672e-05
300916,3.0998609169499558e-06
300917,4.83954277451459e-07
300918,0.0005014520964646271
300919,0.011150598604650744
300920,0.002469052891436803
300921,2.4362965715370963e-08
300922,0.0106441373240132
300923,2.7006559408834213e-08
300924,0.0009035314871249046
300925,1.5446654027522716e-05
300926,6.004738072388587e-09
300927,1.5788687349604166e-07
300928,2.1902353644854057e-05
300929,1.1572137549722863e-06
300930,6.942836736953313e-09
300931,1.0364406158699175e-08
300932,1.5403075227333835e-09
300933,6.669771776874296e-07
300934,1.884096442932235e-08
300935,0.00012519682209458555
300936,2.0915233077925672e-10
300937,0.0023646256730680084
300938,1.4404345421821286e-07
300939,0.999999999996902
300940,2.804535051925011e-06
300941,0.741815379095125
300942,6.848597977632571e-07
300943,1.591924714632925e-08
300944,0.8676476326854666
300945,1.5681356003562032e-06
300946,1.4598988148873641e-09
300947,4.798434288101938e-09
300948,3.2854239121792066e-07
300949,3.612166343563927e-09
300950,1.84570403340147e-05
300951,3.475208746362036e-09
300952,0.0008716146000948246
300953,4.926673559340515e-10
300954,1.5069449058794742e-06
300955,1.6403899780207734e-05
300956,3.1626157059595566e-09
300957,4.000852000225163e-07
300958,2.1236157319722115e-08
300959,0.00512996483987792
300960,0.045397450706311564
300961,2.633541352257782e-09
300962,1.0647575430339575e-06
300963,1.2097939977906493e-06
300964,1.2264206462991006e-08
300965,1.9777893241326722e-07
300966,3.823171269997105e-08
300967,0.3671926739622893
300968,5.437837039525792e-09
300969,3.0655855653420505e-06
300970,3.3553875237507418e-09
300971,7.264356485896314e-09
300972,0.23503767258218977
300973,1.92913456034598e-10
300974,5.874999716228236e-07
300975,2.5622737088946022e-06
300976,3.333022007142489e-07
300977,1.1850451151153299e-08
300978,4.457898363384743e-10
300979,8.434394145529315e-06
300980,5.358644338837509e-09
300981,2.4799001197705086e-08
300982,8.547100155253479e-06
300983,0.07905127579102782
300984,9.675013559865632e-10
300985,2.0294890008891196e-10
300986,1.4805195132036382e-06
300987,8.185217892617661e-10
300988,0.4148330457134179
300989,1.3096778311135536e-07
300990,7.358092484443974e-10
300991,0.0007940362736047766
300992,1.0
300993,4.25097246641108e-07
300994,3.903820810824862e-06
300995,0.0028717597852528304
300996,0.008838942788423133
300997,2.4955304283304153e-07
300998,6.470410753133933e-10
300999,4.948922480166955e-10
301000,3.868648416375356e-09
301001,7.425618492441893e-09
301002,2.5862607261490253e-08
